0,92263,42859,57661,0,180782,14276,0,152441,56949,22837,20998,0,0,0,0,29032,108581,1268,0,32348,0,0,10874,111195,75155,64515,0,0,0,0,3453,50584,0,0,4256,0,0,0,121311,0,54677,56950,367,66224,0,0,98041,0,0,0,0,0,7012,585,0,0,72405,9343,0,0,
0,3324,21785,40503,0,0,0,95180,25113,320,0,0,110296,0,65003,77311,0,39983,0,0,0,0,121689,0,6982,113183,0,0,71989,16841,70441,0,36699,0,0,0,0,0,49390,57096,0,35912,0,207863,0,0,0,0,147277,0,0,0,9386,0,102995,0,69107,0,25121,3058,140172,
0,88306,0,37088,53629,0,161147,91749,0,30817,39261,19080,0,0,161691,34252,0,0,22914,0,0,80089,20847,5198,61084,21954,0,0,58236,0,141298,31297,87071,0,0,91141,0,0,64894,79349,0,0,69080,0,13977,93315,0,31687,0,50732,0,4467,8601,0,0,0,0,13210,41395,0,64184,
0,0,59333,0,59637,0,0,20536,81978,50006,54598,0,0,46866,89776,0,30842,0,20778,0,0,38581,161376,0,10557,198578,26365,104244,6928,171307,0,85321,22451,85169,0,41132,174817,0,43740,120296,76963,0,0,68912,88190,0,39901,28602,0,14900,0,0,0,138759,0,0,0,53153,0,84197,16773,
103287,0,0,0,36815,43376,50393,214695,0,0,0,93182,64207,56823,0,0,0,2674,0,120574,51144,0,0,0,7567,103034,80715,17986,114310,0,0,0,0,51204,3821,0,0,0,17641,94257,96448,99968,0,0,3089,37358,172323,112078,11616,0,70947,0,8650,5357,0,44744,0,135426,15227,47706,0,
57794,0,0,0,12123,71740,0,7920,154655,30473,0,0,0,1358,92070,0,0,0,93664,47777,0,132493,0,0,44681,0,177421,0,0,61658,0,0,0,855,0,0,381,0,0,0,81943,0,0,0,0,0,0,39613,114366,0,0,20746,63263,4122,0,0,50764,0,92464,8702,0,
98039,33308,0,66070,32260,47892,24967,0,0,2657,0,0,92997,0,0,0,60891,52541,67392,46455,96685,0,0,0,119295,133806,0,0,7602,28276,86824,0,54618,1113,0,22479,91134,0,0,0,0,82757,0,0,0,128027,41358,64305,32979,0,0,0,0,12646,0,45273,31921,80234,82397,0,144854,
0,89260,52030,0,49717,78782,48956,0,0,0,55775,4726,0,0,51234,75534,0,54078,83190,0,5092,151725,0,40049,0,0,0,0,0,16502,0,0,0,63228,0,36823,0,22288,64081,0,16851,0,0,0,97971,0,0,109266,72222,388,0,0,0,0,0,53749,3825,0,0,105562,0,
0,24916,2001,0,28545,50064,40619,0,0,0,130662,78215,0,0,0,19641,19409,0,0,11608,0,3748,0,127143,0,0,0,22291,14998,0,0,0,18785,0,0,0,35701,12829,105528,27477,81586,17422,17409,0,0,0,18858,0,0,46958,8584,24176,0,32399,73324,0,0,1469,0,0,0,
47921,52196,0,0,0,0,0,0,0,15385,0,31656,0,79544,81767,0,0,56050,38487,0,0,54438,87122,0,21296,0,0,102215,0,110470,52038,0,34190,4229,63087,0,64692,39975,0,0,22550,38012,55118,3320,38147,0,0,0,133721,12891,0,95656,21075,4873,0,0,0,0,0,12029,0,
13570,0,119549,0,0,0,73151,0,16370,0,7488,0,0,0,116020,123737,10393,0,27766,0,0,18403,31327,0,0,39516,0,20450,10350,20305,102496,0,0,83815,76268,0,27920,63196,0,0,67469,0,0,0,0,68857,0,0,94845,2185,0,0,84902,102956,0,0,68200,0,88927,0,47879,
44550,53926,3568,14152,0,0,0,28576,152982,0,0,0,0,0,0,0,0,52811,0,0,87666,5447,13133,0,114361,0,0,0,103262,76373,0,0,0,71968,44566,64795,0,0,0,17725,81737,0,3720,46073,60599,0,61119,0,75519,40690,0,19864,46694,124138,25433,48511,2642,0,0,37916,54909,
15491,18641,8552,53512,35206,0,22324,77013,79033,11474,98863,85014,0,21008,0,62094,0,6319,72456,0,0,0,0,35409,25586,0,0,0,97183,0,0,0,0,106104,774,0,49212,108386,2582,31136,0,38546,0,0,0,0,0,22843,49516,0,49777,0,0,124359,43176,211721,0,0,38660,0,53600,
141370,53282,5051,0,49059,0,78924,0,0,0,0,0,78420,604,0,0,0,9324,6430,49084,6635,64085,0,0,60115,0,0,122959,0,0,0,0,54388,12387,4278,117930,3392,104479,0,55573,18767,0,0,6798,35306,0,0,0,0,28123,16742,52008,54473,0,20381,10678,20725,0,0,0,91401,
0,16781,0,0,51840,5185,0,47803,12863,0,0,25845,0,24906,30143,0,0,18246,37654,0,0,123674,7680,0,0,62003,0,0,0,56282,72632,5853,0,0,0,0,29397,23791,0,0,0,39637,0,897,126443,0,25830,0,0,0,45273,0,27779,0,0,16367,50077,0,0,0,0,
0,134568,0,18700,0,74232,0,0,0,0,0,1099,0,23332,53844,68000,0,0,0,0,8440,0,105515,0,0,62928,17728,52745,0,0,140054,0,29424,75524,0,22700,66222,3031,55762,114346,0,0,46771,134683,61039,45124,15830,0,54262,26386,0,13890,0,16864,0,93070,83749,143428,0,0,0,
174492,119484,20637,0,21084,0,0,15338,46389,0,34827,71995,0,0,130106,0,101737,63631,0,0,0,47262,11504,0,44674,9848,86663,0,0,8278,0,89792,65451,36157,73439,46899,6260,0,18884,0,0,8074,14381,40821,46115,0,0,0,0,77321,13418,0,57513,40820,0,29098,854,23483,32644,12854,54031,
17860,0,1138,0,77827,13992,31576,100977,0,11134,17260,16845,3461,0,0,73991,61395,0,0,45355,9086,13352,10934,0,8977,105605,0,40830,0,9762,0,11806,69222,65175,0,33508,58229,0,84627,0,25067,71658,0,0,0,53191,0,0,0,204499,0,44607,112935,0,147413,0,42112,15271,0,0,83145,
