0,0,0,0,0,95524,0,0,14431,54064,0,67281,0,0,0,0,0,0,1086,0,0,0,0,0,43315,0,45159,0,0,29166,365,38543,0,176289,0,5622,17249,16269,0,12680,8190,0,52085,0,0,0,0,58915,99221,107963,0,0,15525,0,82250,0,54926,0,104180,0,0,
0,79253,20473,0,5574,10075,85210,0,0,63694,40554,84665,0,36462,0,0,0,0,0,0,0,0,0,5152,42896,0,0,0,0,0,21748,55196,0,57744,0,0,7149,121043,0,0,24673,0,115944,0,0,0,32965,76646,0,0,0,0,48469,0,86971,52183,0,124205,57281,0,96471,
0,22844,31451,120730,2839,157719,20866,0,0,57650,0,0,0,1547,5272,0,0,0,0,0,0,55215,0,0,32097,0,27818,0,0,25898,0,0,5655,0,120888,0,27946,24471,36412,36708,0,37438,0,0,45460,46791,83124,67211,0,50328,22010,96028,0,0,0,0,0,18016,41208,50397,0,
11418,0,84331,0,61920,46637,88086,0,0,11316,26964,0,2279,21140,13936,1439,0,0,0,0,347,0,13141,7016,73535,141467,24016,0,28172,0,0,0,111491,0,91273,0,0,0,0,0,7981,0,20739,0,857,20621,6499,0,0,6927,0,42934,0,0,0,17169,30906,11662,127013,78504,0,
0,24065,0,0,0,0,94030,0,0,0,10423,0,148109,69296,22962,8401,0,65515,0,0,57021,0,20616,0,38712,29093,167089,92911,88813,0,0,0,0,118820,0,141101,58006,15550,0,0,89323,0,38043,0,0,0,22084,0,23707,22115,103216,0,0,0,7663,29837,0,42672,13961,96664,0,
27536,0,41785,0,32891,91566,0,61495,65478,0,43136,0,0,0,68198,0,10978,22978,87682,0,0,0,31168,0,71256,0,40143,0,90869,4039,0,0,0,0,106245,78435,27129,0,0,0,0,0,14498,0,0,36453,0,16940,38319,41748,0,0,12726,0,82322,2098,0,15046,0,0,0,
0,0,0,20681,23936,0,49157,0,0,32261,0,67036,115738,64071,0,94805,4038,0,64044,28070,9160,62479,0,0,35181,0,21088,101136,0,7458,0,0,0,0,74940,19370,43823,0,0,45297,0,0,0,0,0,0,6283,73092,89781,31940,13075,0,0,28282,50985,0,63276,0,0,0,19037,
82457,0,64235,0,25178,65168,0,0,64056,50926,64580,0,37808,0,0,0,0,0,15540,0,27902,14227,0,0,0,0,40884,0,0,77974,33027,90937,0,29237,0,31437,87273,0,0,20779,0,0,0,0,0,0,0,0,0,0,54811,0,37278,0,120669,39727,21680,27376,0,6695,42893,
410,34768,0,0,5870,0,0,0,23164,103020,81925,19906,0,139416,0,25433,135995,78569,0,36320,44241,45834,0,0,0,0,0,0,0,27560,62676,0,55594,12404,71035,49393,0,109892,0,45357,0,0,0,0,0,21940,0,0,52228,18400,37080,107108,0,0,97412,0,0,0,25578,49805,0,
0,93460,35334,0,12593,0,33203,0,0,0,0,100938,0,2275,0,0,0,0,51158,61384,28702,36677,47408,0,0,18063,91038,0,110033,0,0,0,0,34288,44627,11725,22197,0,0,0,0,0,0,0,18031,0,28144,0,0,0,0,0,0,0,0,0,45053,9562,96081,10244,0,
18493,0,15365,0,0,0,4287,0,0,48075,0,0,149023,71951,0,0,7753,59443,108374,36801,41880,45607,49640,206,0,0,53768,34133,47543,0,62442,45005,0,109335,0,0,0,35570,22541,0,9571,0,0,0,5626,0,0,9481,0,36117,0,20301,0,0,0,15915,44950,0,97670,0,57717,
88930,0,0,78320,0,0,0,47373,0,0,0,0,0,14468,55813,0,15878,0,20656,0,60845,0,0,0,0,92079,21305,0,61657,25936,44156,0,36463,0,0,0,0,0,2169,0,0,13333,60363,46031,92581,91657,42345,14610,0,38448,90827,0,53790,16190,15842,41546,0,0,86191,23308,60064,
29887,0,29180,33429,39119,0,0,77267,0,0,0,0,173193,0,1854,0,34945,21869,56394,0,121873,0,0,0,0,0,0,0,84019,0,50120,50389,64998,0,0,0,18710,0,15358,0,12093,0,19918,0,0,0,11615,0,116113,19634,0,0,31197,0,123923,0,53882,0,28359,4334,39383,
73621,0,0,44279,0,0,39212,44888,4464,0,0,0,85466,52985,2888,0,51696,93195,40474,85975,0,108247,0,0,4878,22443,0,0,0,20526,0,46938,0,118767,49867,19201,82555,29472,31235,48053,15458,0,0,53216,6724,0,137752,0,17355,483,0,126030,0,89092,0,0,4492,0,7387,56714,16369,
0,0,0,0,34957,63672,0,61585,0,31048,49807,0,54402,0,40904,0,44089,95594,68636,0,58943,0,42424,87034,0,150432,7546,68304,62787,0,0,0,25791,50790,35719,140371,10240,0,3335,0,103338,0,0,0,41045,9403,0,0,1616,65299,18731,0,2256,0,15115,25993,0,21801,19065,92653,1836,
0,81709,0,23300,0,46247,43803,56978,0,50961,0,0,0,0,13489,0,0,24942,5587,0,31645,77731,71697,0,59445,54965,0,0,0,114779,0,80079,86723,125969,0,0,66302,41756,40936,0,0,59331,65684,12533,94991,0,56077,0,80708,0,0,0,0,0,4192,0,122601,0,0,0,0,
17434,18807,0,0,62169,12633,52301,83100,0,0,0,98536,0,0,0,75655,0,0,78960,0,114547,0,0,67099,112022,33671,0,0,99571,0,0,0,1979,23578,90493,0,0,0,0,52653,0,0,25581,44999,0,0,31503,0,0,0,307,0,0,21191,22572,0,0,0,0,11946,0,
43622,49912,0,0,16583,0,0,0,0,4659,8163,56714,63476,0,0,0,0,0,0,0,0,0,108582,0,18415,0,0,0,30940,0,0,103448,0,0,52881,20390,0,0,90171,2380,71108,71871,63994,125464,0,0,0,0,0,14942,142174,0,28557,0,15536,8786,118374,0,0,0,0,
81152,60981,0,18564,0,0,0,0,0,0,96448,131391,0,17685,0,0,0,90854,0,23587,0,61828,55122,0,39966,8490,50691,0,0,0,0,82584,0,20902,0,0,0,0,51336,0,5435,45972,23334,0,70681,0,42209,0,0,70936,94660,27224,0,87793,0,0,0,8347,56251,79959,0,
103750,7715,0,52601,79332,0,0,26561,0,76041,6428,82708,0,0,43581,0,22780,98442,0,0,26939,0,0,86779,36491,34927,49377,59703,60346,96417,0,21538,40247,0,11114,45598,0,0,0,144220,0,76110,0,0,0,12138,89137,25008,26315,13908,28591,5416,47818,3455,434,0,109432,101083,584,0,59243,
85298,9657,0,2096,45273,0,0,0,76237,21784,0,0,0,0,51581,0,0,27992,83405,39986,19682,0,0,0,0,69126,74963,71957,0,0,5638,16818,0,83153,0,0,0,0,0,0,36165,10110,0,58952,0,0,86751,67359,35353,11745,120293,0,0,37324,0,46631,25119,0,0,0,0,
88079,15873,20694,63375,31314,0,20781,37560,101723,0,66015,55291,0,0,35197,0,71574,0,60043,0,0,0,67080,69856,86148,0,8948,36421,0,0,8331,0,116824,0,42542,0,0,19439,33647,95820,43342,23779,35419,3493,0,0,68145,46421,0,14063,63353,26946,18501,139890,19703,0,0,0,0,0,0,
10768,8619,0,29783,96989,84935,47462,67325,0,8532,0,66412,0,0,0,40641,135080,0,76294,26026,28556,53566,32163,122610,25778,34506,48595,71733,88644,0,0,0,44145,0,0,0,22987,0,0,45371,0,86514,4898,0,0,0,3225,30306,55240,24637,30380,1580,0,48277,17953,0,0,28604,0,62834,0,
0,0,0,0,38969,0,83836,17800,92367,45296,0,0,90914,0,40961,1618,0,3962,0,0,0,0,22978,42271,0,0,87567,30690,0,0,39462,0,46342,0,46441,44472,50001,756,79973,0,73916,73237,46444,0,0,0,36039,34278,58511,92822,0,79455,0,100615,156264,0,43789,0,39968,0,0,
52856,12331,94136,65934,53168,0,57663,15187,8693,0,80638,0,3966,23981,8338,0,92109,0,0,0,0,84945,123464,62968,12569,0,0,28880,53044,0,0,0,36560,0,0,11380,53418,66643,0,21079,32045,0,8343,0,0,79605,18480,23503,8162,59675,0,2469,0,93041,0,14135,119971,0,78413,29738,72451,
0,0,6323,3907,0,0,6702,41370,0,49554,0,0,0,37794,8757,0,0,0,0,84407,47362,617,13437,0,0,0,51514,0,33446,0,7603,0,0,48906,0,1442,0,72929,0,96076,0,0,0,0,0,18945,4979,0,68520,0,0,0,55613,20711,0,22892,0,78133,94290,0,0,
95931,79976,17047,56135,0,31986,0,0,57346,29465,33866,56354,25473,0,0,55745,31385,131787,32909,84673,131153,0,0,62219,69034,0,64267,67682,60936,0,0,0,36558,17462,0,0,27556,16711,0,32606,0,15342,0,0,0,21485,0,99183,0,0,16002,121326,0,98093,0,0,0,62828,0,0,0,
0,0,70540,0,77650,0,21252,0,0,0,0,0,83454,26967,75243,0,0,13985,43903,0,0,0,0,0,60584,6136,0,0,0,31414,0,908,0,38700,0,0,87396,0,0,0,0,80985,0,95826,0,0,41536,64136,0,0,0,0,8709,0,0,0,68021,484,79326,35677,0,
47172,0,127774,87614,50724,0,0,0,0,0,0,0,44096,35346,0,84066,101234,0,125458,66342,0,0,35476,0,126047,1680,0,28424,0,70578,0,0,60732,0,28752,127210,70827,0,0,0,0,0,0,30744,68890,19069,0,0,84934,0,0,0,0,0,0,0,29843,7641,0,0,0,
29232,44915,32572,0,0,56690,0,0,7145,24737,0,14343,0,0,0,0,40499,0,0,0,59375,0,0,0,0,37295,0,6672,0,0,26374,69297,1045,87211,104786,131773,87514,11814,0,0,0,0,0,0,0,21079,0,0,0,30230,0,0,0,0,0,0,29501,163188,0,0,47329,
